OBJECTID,DISTRICT,COUNTY,PWSID,SYSNAME,SYS_STATUS,FAC_ID,WTP_ID,WTPNAME,SAMP_PT_ID,SAMP_TYPE,SAMP_LAB_ID,SAMP_DATE,ANALYTE_CD,ANALYTE,LESSTHANDETECT,SAMPLE_RESULT,UNIT,ACTIONLEVEL
12965077,NEDO,COLUMBIANA,OH1500912   ,EAST PALESTINE VILLAGE PWS,A,1553399,2207,EAST PALESTINE PWS,EP001       ,RT,EEA4719332,2020/09/08,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12965078,NEDO,COLUMBIANA,OH1500912   ,EAST PALESTINE VILLAGE PWS,A,1553399,2207,EAST PALESTINE PWS,EP001       ,RT,EEA4719332,2020/09/08,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12965079,NEDO,COLUMBIANA,OH1500912   ,EAST PALESTINE VILLAGE PWS,A,1553399,2207,EAST PALESTINE PWS,EP001       ,RT,EEA4719332,2020/09/08,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12965080,NEDO,COLUMBIANA,OH1500912   ,EAST PALESTINE VILLAGE PWS,A,1553399,2207,EAST PALESTINE PWS,GWR001      ,RT,EEA4719333,2020/09/08,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12965081,NEDO,COLUMBIANA,OH1500912   ,EAST PALESTINE VILLAGE PWS,A,1553399,2207,EAST PALESTINE PWS,GWR001      ,RT,EEA4719333,2020/09/08,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12965082,NEDO,COLUMBIANA,OH1500912   ,EAST PALESTINE VILLAGE PWS,A,1553399,2207,EAST PALESTINE PWS,GWR001      ,RT,EEA4719333,2020/09/08,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12965083,NEDO,COLUMBIANA,OH1500912   ,EAST PALESTINE VILLAGE PWS,A,1553399,2207,EAST PALESTINE PWS,GWR001      ,RT,EEA4719333,2020/09/08,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12965084,NEDO,COLUMBIANA,OH1500912   ,EAST PALESTINE VILLAGE PWS,A,1553399,2207,EAST PALESTINE PWS,GWR001      ,RT,EEA4719333,2020/09/08,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12965085,NEDO,COLUMBIANA,OH1500912   ,EAST PALESTINE VILLAGE PWS,A,1553399,2207,EAST PALESTINE PWS,GWR001      ,RT,EEA4719333,2020/09/08,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12965086,NEDO,COLUMBIANA,OH1502512   ,AQUA OHIO - TOMAHAWK UTILITIES,A,1553411,2220,AQUA OHIO - TOMAHAWK,EP001       ,RT,EEA4719340,2020/09/08,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12965087,NEDO,COLUMBIANA,OH1502512   ,AQUA OHIO - TOMAHAWK UTILITIES,A,1553411,2220,AQUA OHIO - TOMAHAWK,EP001       ,RT,EEA4719340,2020/09/08,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12965088,NEDO,COLUMBIANA,OH1502512   ,AQUA OHIO - TOMAHAWK UTILITIES,A,1553411,2220,AQUA OHIO - TOMAHAWK,EP001       ,RT,EEA4719340,2020/09/08,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12965089,NEDO,COLUMBIANA,OH1502512   ,AQUA OHIO - TOMAHAWK UTILITIES,A,1553411,2220,AQUA OHIO - TOMAHAWK,EP001       ,RT,EEA4719340,2020/09/08,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12965090,NEDO,COLUMBIANA,OH1502512   ,AQUA OHIO - TOMAHAWK UTILITIES,A,1553411,2220,AQUA OHIO - TOMAHAWK,EP001       ,RT,EEA4719340,2020/09/08,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12965091,NEDO,COLUMBIANA,OH1502512   ,AQUA OHIO - TOMAHAWK UTILITIES,A,1553411,2220,AQUA OHIO - TOMAHAWK,EP001       ,RT,EEA4719340,2020/09/08,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12965092,NEDO,COLUMBIANA,OH1502512   ,AQUA OHIO - TOMAHAWK UTILITIES,A,1553411,2220,AQUA OHIO - TOMAHAWK,GWR001      ,RT,EEA4719341,2020/09/08,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12965093,NEDO,COLUMBIANA,OH1502512   ,AQUA OHIO - TOMAHAWK UTILITIES,A,1553411,2220,AQUA OHIO - TOMAHAWK,GWR001      ,RT,EEA4719341,2020/09/08,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12965094,NEDO,COLUMBIANA,OH1502512   ,AQUA OHIO - TOMAHAWK UTILITIES,A,1553411,2220,AQUA OHIO - TOMAHAWK,GWR001      ,RT,EEA4719341,2020/09/08,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12965095,NEDO,COLUMBIANA,OH1502512   ,AQUA OHIO - TOMAHAWK UTILITIES,A,1553411,2220,AQUA OHIO - TOMAHAWK,GWR001      ,RT,EEA4719341,2020/09/08,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12965096,NEDO,COLUMBIANA,OH1502512   ,AQUA OHIO - TOMAHAWK UTILITIES,A,1553411,2220,AQUA OHIO - TOMAHAWK,GWR001      ,RT,EEA4719341,2020/09/08,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12965097,NEDO,COLUMBIANA,OH1502512   ,AQUA OHIO - TOMAHAWK UTILITIES,A,1553411,2220,AQUA OHIO - TOMAHAWK,GWR001      ,RT,EEA4719341,2020/09/08,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12965098,NEDO,COLUMBIANA,OH1502712   ,AUBURN SKILLED NURSING & REHABILITATION,A,1553413,2222,AUBURN SKILLED NURSING & REHABILITATION,EP001       ,RT,EEA4721086,2020/09/09,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12965099,NEDO,COLUMBIANA,OH1502712   ,AUBURN SKILLED NURSING & REHABILITATION,A,1553413,2222,AUBURN SKILLED NURSING & REHABILITATION,EP001       ,RT,EEA4721086,2020/09/09,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12965100,NEDO,COLUMBIANA,OH1502712   ,AUBURN SKILLED NURSING & REHABILITATION,A,1553413,2222,AUBURN SKILLED NURSING & REHABILITATION,EP001       ,RT,EEA4721086,2020/09/09,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12965101,NEDO,COLUMBIANA,OH1502712   ,AUBURN SKILLED NURSING & REHABILITATION,A,1553413,2222,AUBURN SKILLED NURSING & REHABILITATION,EP001       ,RT,EEA4721086,2020/09/09,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12965102,NEDO,COLUMBIANA,OH1502712   ,AUBURN SKILLED NURSING & REHABILITATION,A,1553413,2222,AUBURN SKILLED NURSING & REHABILITATION,EP001       ,RT,EEA4721086,2020/09/09,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12965103,NEDO,COLUMBIANA,OH1502712   ,AUBURN SKILLED NURSING & REHABILITATION,A,1553413,2222,AUBURN SKILLED NURSING & REHABILITATION,EP001       ,RT,EEA4721086,2020/09/09,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12965104,NEDO,COLUMBIANA,OH1502712   ,AUBURN SKILLED NURSING & REHABILITATION,A,1553413,2222,AUBURN SKILLED NURSING & REHABILITATION,GWR001      ,RT,EEA4721087,2020/09/09,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12965105,NEDO,COLUMBIANA,OH1502712   ,AUBURN SKILLED NURSING & REHABILITATION,A,1553413,2222,AUBURN SKILLED NURSING & REHABILITATION,GWR001      ,RT,EEA4721087,2020/09/09,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12965106,NEDO,COLUMBIANA,OH1502712   ,AUBURN SKILLED NURSING & REHABILITATION,A,1553413,2222,AUBURN SKILLED NURSING & REHABILITATION,GWR001      ,RT,EEA4721087,2020/09/09,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12965107,NEDO,COLUMBIANA,OH1502712   ,AUBURN SKILLED NURSING & REHABILITATION,A,1553413,2222,AUBURN SKILLED NURSING & REHABILITATION,GWR001      ,RT,EEA4721087,2020/09/09,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12965108,NEDO,COLUMBIANA,OH1502712   ,AUBURN SKILLED NURSING & REHABILITATION,A,1553413,2222,AUBURN SKILLED NURSING & REHABILITATION,GWR001      ,RT,EEA4721087,2020/09/09,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12965109,NEDO,COLUMBIANA,OH1502712   ,AUBURN SKILLED NURSING & REHABILITATION,A,1553413,2222,AUBURN SKILLED NURSING & REHABILITATION,GWR001      ,RT,EEA4721087,2020/09/09,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12965110,NEDO,COLUMBIANA,OH1502612   ,PREMIER PARK ESTATES LLC,A,1553412,2221,PREMIER PARK ESTATES,EP001       ,RT,EEA4721102,2020/09/09,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12965111,NEDO,COLUMBIANA,OH1502612   ,PREMIER PARK ESTATES LLC,A,1553412,2221,PREMIER PARK ESTATES,EP001       ,RT,EEA4721102,2020/09/09,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12965112,NEDO,COLUMBIANA,OH1502612   ,PREMIER PARK ESTATES LLC,A,1553412,2221,PREMIER PARK ESTATES,EP001       ,RT,EEA4721102,2020/09/09,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12965113,NEDO,COLUMBIANA,OH1502612   ,PREMIER PARK ESTATES LLC,A,1553412,2221,PREMIER PARK ESTATES,EP001       ,RT,EEA4721102,2020/09/09,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12965114,NEDO,COLUMBIANA,OH1502612   ,PREMIER PARK ESTATES LLC,A,1553412,2221,PREMIER PARK ESTATES,EP001       ,RT,EEA4721102,2020/09/09,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12965115,NEDO,COLUMBIANA,OH1502612   ,PREMIER PARK ESTATES LLC,A,1553412,2221,PREMIER PARK ESTATES,EP001       ,RT,EEA4721102,2020/09/09,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12965116,NEDO,COLUMBIANA,OH1502612   ,PREMIER PARK ESTATES LLC,A,1553412,2221,PREMIER PARK ESTATES,GWR001      ,RT,EEA4721103,2020/09/09,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12965117,NEDO,COLUMBIANA,OH1502612   ,PREMIER PARK ESTATES LLC,A,1553412,2221,PREMIER PARK ESTATES,GWR001      ,RT,EEA4721103,2020/09/09,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12965118,NEDO,COLUMBIANA,OH1502612   ,PREMIER PARK ESTATES LLC,A,1553412,2221,PREMIER PARK ESTATES,GWR001      ,RT,EEA4721103,2020/09/09,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12965119,NEDO,COLUMBIANA,OH1502612   ,PREMIER PARK ESTATES LLC,A,1553412,2221,PREMIER PARK ESTATES,GWR001      ,RT,EEA4721103,2020/09/09,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12965120,NEDO,COLUMBIANA,OH1502612   ,PREMIER PARK ESTATES LLC,A,1553412,2221,PREMIER PARK ESTATES,GWR001      ,RT,EEA4721103,2020/09/09,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12965121,NEDO,COLUMBIANA,OH1502612   ,PREMIER PARK ESTATES LLC,A,1553412,2221,PREMIER PARK ESTATES,GWR001      ,RT,EEA4721103,2020/09/09,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12965122,NEDO,COLUMBIANA,OH1544712   ,UNITED LOCAL ELEMENTARY,A,1553483,2295,UNITED LOCAL ELEMENTARY,EP001       ,RT,DES-20111803-02,2020/11/17,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12965123,NEDO,COLUMBIANA,OH1544712   ,UNITED LOCAL ELEMENTARY,A,1553483,2295,UNITED LOCAL ELEMENTARY,EP001       ,RT,DES-20111803-02,2020/11/17,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12965124,NEDO,COLUMBIANA,OH1544712   ,UNITED LOCAL ELEMENTARY,A,1553483,2295,UNITED LOCAL ELEMENTARY,EP001       ,RT,DES-20111803-02,2020/11/17,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12965125,NEDO,COLUMBIANA,OH1544712   ,UNITED LOCAL ELEMENTARY,A,1553483,2295,UNITED LOCAL ELEMENTARY,EP001       ,RT,DES-20111803-02,2020/11/17,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12965126,NEDO,COLUMBIANA,OH1544712   ,UNITED LOCAL ELEMENTARY,A,1553483,2295,UNITED LOCAL ELEMENTARY,EP001       ,RT,DES-20111803-02,2020/11/17,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12965127,NEDO,COLUMBIANA,OH1544712   ,UNITED LOCAL ELEMENTARY,A,1553483,2295,UNITED LOCAL ELEMENTARY,EP001       ,RT,DES-20111803-02,2020/11/17,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12965128,SEDO,COSHOCTON,OH1633912   ,CLEVELAND CLIFFS COSHOCTON WORKS,A,1653633,2456,CLEVELAND CLIFFS COSHOCTON WORKS,EP001       ,RT,EFA - 4717459,2020/09/03,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12965129,SEDO,COSHOCTON,OH1633912   ,CLEVELAND CLIFFS COSHOCTON WORKS,A,1653633,2456,CLEVELAND CLIFFS COSHOCTON WORKS,EP001       ,RT,EFA - 4717459,2020/09/03,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12965130,SEDO,COSHOCTON,OH1633912   ,CLEVELAND CLIFFS COSHOCTON WORKS,A,1653633,2456,CLEVELAND CLIFFS COSHOCTON WORKS,EP001       ,RT,EFA - 4717459,2020/09/03,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12965131,SEDO,COSHOCTON,OH1633912   ,CLEVELAND CLIFFS COSHOCTON WORKS,A,1653633,2456,CLEVELAND CLIFFS COSHOCTON WORKS,EP001       ,RT,EFA - 4717459,2020/09/03,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12965132,SEDO,COSHOCTON,OH1633912   ,CLEVELAND CLIFFS COSHOCTON WORKS,A,1653633,2456,CLEVELAND CLIFFS COSHOCTON WORKS,EP001       ,RT,EFA - 4717459,2020/09/03,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12965133,SEDO,COSHOCTON,OH1633912   ,CLEVELAND CLIFFS COSHOCTON WORKS,A,1653633,2456,CLEVELAND CLIFFS COSHOCTON WORKS,EP001       ,RT,EFA - 4717459,2020/09/03,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12965134,SEDO,COSHOCTON,OH1633912   ,CLEVELAND CLIFFS COSHOCTON WORKS,A,1653633,2456,CLEVELAND CLIFFS COSHOCTON WORKS,GWR001      ,RT,EFA - 4717460,2020/09/03,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12965135,SEDO,COSHOCTON,OH1633912   ,CLEVELAND CLIFFS COSHOCTON WORKS,A,1653633,2456,CLEVELAND CLIFFS COSHOCTON WORKS,GWR001      ,RT,EFA - 4717460,2020/09/03,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12965136,SEDO,COSHOCTON,OH1633912   ,CLEVELAND CLIFFS COSHOCTON WORKS,A,1653633,2456,CLEVELAND CLIFFS COSHOCTON WORKS,GWR001      ,RT,EFA - 4717460,2020/09/03,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12965137,SEDO,COSHOCTON,OH1633912   ,CLEVELAND CLIFFS COSHOCTON WORKS,A,1653633,2456,CLEVELAND CLIFFS COSHOCTON WORKS,GWR001      ,RT,EFA - 4717460,2020/09/03,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12965138,SEDO,COSHOCTON,OH1633912   ,CLEVELAND CLIFFS COSHOCTON WORKS,A,1653633,2456,CLEVELAND CLIFFS COSHOCTON WORKS,GWR001      ,RT,EFA - 4717460,2020/09/03,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12965139,SEDO,COSHOCTON,OH1633912   ,CLEVELAND CLIFFS COSHOCTON WORKS,A,1653633,2456,CLEVELAND CLIFFS COSHOCTON WORKS,GWR001      ,RT,EFA - 4717460,2020/09/03,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12965140,SEDO,COSHOCTON,OH1600612   ,WARSAW  PWS,A,1653603,2425,WARSAW,EP001       ,RT,EFA - 4717469,2020/09/03,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12965141,SEDO,COSHOCTON,OH1600612   ,WARSAW  PWS,A,1653603,2425,WARSAW,EP001       ,RT,EFA - 4717469,2020/09/03,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12965142,SEDO,COSHOCTON,OH1600612   ,WARSAW  PWS,A,1653603,2425,WARSAW,EP001       ,RT,EFA - 4717469,2020/09/03,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12965143,SEDO,COSHOCTON,OH1600612   ,WARSAW  PWS,A,1653603,2425,WARSAW,EP001       ,RT,EFA - 4717469,2020/09/03,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12965144,SEDO,COSHOCTON,OH1600612   ,WARSAW  PWS,A,1653603,2425,WARSAW,EP001       ,RT,EFA - 4717469,2020/09/03,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12965145,SEDO,COSHOCTON,OH1600612   ,WARSAW  PWS,A,1653603,2425,WARSAW,EP001       ,RT,EFA - 4717469,2020/09/03,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12965146,SEDO,COSHOCTON,OH1600612   ,WARSAW  PWS,A,1653603,2425,WARSAW,GWR001      ,RT,EFA - 4717470,2020/09/03,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12965147,SEDO,COSHOCTON,OH1600612   ,WARSAW  PWS,A,1653603,2425,WARSAW,GWR001      ,RT,EFA - 4717470,2020/09/03,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12965148,SEDO,COSHOCTON,OH1600612   ,WARSAW  PWS,A,1653603,2425,WARSAW,GWR001      ,RT,EFA - 4717470,2020/09/03,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12965149,SEDO,COSHOCTON,OH1600612   ,WARSAW  PWS,A,1653603,2425,WARSAW,GWR001      ,RT,EFA - 4717470,2020/09/03,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12965150,SEDO,COSHOCTON,OH1600612   ,WARSAW  PWS,A,1653603,2425,WARSAW,GWR001      ,RT,EFA - 4717470,2020/09/03,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12965151,SEDO,COSHOCTON,OH1600612   ,WARSAW  PWS,A,1653603,2425,WARSAW,GWR001      ,RT,EFA - 4717470,2020/09/03,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12965152,SEDO,COSHOCTON,OH1601312   ,BOMAC MOBILE HOME PARK,A,1653609,2431,BOMAC,EP001       ,RT,EFA - 4717475,2020/09/03,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12965153,SEDO,COSHOCTON,OH1601312   ,BOMAC MOBILE HOME PARK,A,1653609,2431,BOMAC,EP001       ,RT,EFA - 4717475,2020/09/03,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12965154,SEDO,COSHOCTON,OH1601312   ,BOMAC MOBILE HOME PARK,A,1653609,2431,BOMAC,EP001       ,RT,EFA - 4717475,2020/09/03,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12965155,SEDO,COSHOCTON,OH1601312   ,BOMAC MOBILE HOME PARK,A,1653609,2431,BOMAC,EP001       ,RT,EFA - 4717475,2020/09/03,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12965156,SEDO,COSHOCTON,OH1601312   ,BOMAC MOBILE HOME PARK,A,1653609,2431,BOMAC,EP001       ,RT,EFA - 4717475,2020/09/03,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12965157,SEDO,COSHOCTON,OH1601312   ,BOMAC MOBILE HOME PARK,A,1653609,2431,BOMAC,EP001       ,RT,EFA - 4717475,2020/09/03,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12965158,SEDO,COSHOCTON,OH1601312   ,BOMAC MOBILE HOME PARK,A,1653609,2431,BOMAC,GWR001      ,RT,EFA - 4717476,2020/09/03,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12965159,SEDO,COSHOCTON,OH1601312   ,BOMAC MOBILE HOME PARK,A,1653609,2431,BOMAC,GWR001      ,RT,EFA - 4717476,2020/09/03,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12965160,SEDO,COSHOCTON,OH1601312   ,BOMAC MOBILE HOME PARK,A,1653609,2431,BOMAC,GWR001      ,RT,EFA - 4717476,2020/09/03,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12965161,SEDO,COSHOCTON,OH1601312   ,BOMAC MOBILE HOME PARK,A,1653609,2431,BOMAC,GWR001      ,RT,EFA - 4717476,2020/09/03,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12965162,SEDO,COSHOCTON,OH1601312   ,BOMAC MOBILE HOME PARK,A,1653609,2431,BOMAC,GWR001      ,RT,EFA - 4717476,2020/09/03,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12965163,SEDO,COSHOCTON,OH1601312   ,BOMAC MOBILE HOME PARK,A,1653609,2431,BOMAC,GWR001      ,RT,EFA - 4717476,2020/09/03,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12965164,NEDO,COLUMBIANA,OH1501212   ,IVYSTONE WATER SYSTEM,A,1553402,2210,IVYSTONE WATER SYSTEM,EP001       ,RT,EEA4724912,2020/09/14,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12965165,NEDO,COLUMBIANA,OH1501212   ,IVYSTONE WATER SYSTEM,A,1553402,2210,IVYSTONE WATER SYSTEM,EP001       ,RT,EEA4724912,2020/09/14,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12965166,NEDO,COLUMBIANA,OH1501212   ,IVYSTONE WATER SYSTEM,A,1553402,2210,IVYSTONE WATER SYSTEM,EP001       ,RT,EEA4724912,2020/09/14,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12965167,NEDO,COLUMBIANA,OH1501212   ,IVYSTONE WATER SYSTEM,A,1553402,2210,IVYSTONE WATER SYSTEM,EP001       ,RT,EEA4724912,2020/09/14,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12965168,NEDO,COLUMBIANA,OH1501212   ,IVYSTONE WATER SYSTEM,A,1553402,2210,IVYSTONE WATER SYSTEM,EP001       ,RT,EEA4724912,2020/09/14,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12965169,NEDO,COLUMBIANA,OH1501212   ,IVYSTONE WATER SYSTEM,A,1553402,2210,IVYSTONE WATER SYSTEM,EP001       ,RT,EEA4724912,2020/09/14,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12965170,NEDO,COLUMBIANA,OH1500312   ,COLUMBIANA CITY PWS,A,1562503,44705,COLUMBIANA WTP 2,EP002       ,RT,EEA4724959,2020/09/14,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12965171,NEDO,COLUMBIANA,OH1500312   ,COLUMBIANA CITY PWS,A,1562503,44705,COLUMBIANA WTP 2,EP002       ,RT,EEA4724959,2020/09/14,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12965172,NEDO,COLUMBIANA,OH1500312   ,COLUMBIANA CITY PWS,A,1562503,44705,COLUMBIANA WTP 2,EP002       ,RT,EEA4724959,2020/09/14,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12965173,NEDO,COLUMBIANA,OH1500312   ,COLUMBIANA CITY PWS,A,1562503,44705,COLUMBIANA WTP 2,EP002       ,RT,EEA4724959,2020/09/14,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12965174,NEDO,COLUMBIANA,OH1500312   ,COLUMBIANA CITY PWS,A,1562503,44705,COLUMBIANA WTP 2,EP002       ,RT,EEA4724959,2020/09/14,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12965175,NEDO,COLUMBIANA,OH1500312   ,COLUMBIANA CITY PWS,A,1562503,44705,COLUMBIANA WTP 2,EP002       ,RT,EEA4724959,2020/09/14,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12965176,NEDO,COLUMBIANA,OH1500312   ,COLUMBIANA CITY PWS,A,1562503,44705,COLUMBIANA WTP 2,GWR002      ,RT,EEA4724960,2020/09/14,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12965177,NEDO,COLUMBIANA,OH1500312   ,COLUMBIANA CITY PWS,A,1562503,44705,COLUMBIANA WTP 2,GWR002      ,RT,EEA4724960,2020/09/14,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
